080400301,4,ALI IMRAN(AYAT 93-200),Fakta,Mengapakah orang-orang mukmin disuruh bertawakal kepada Allah?,Agar mereka mendapat pertolongan,Agar mereka mendapat kemenangan,Agar mereka tidak takut,Agar mereka tidak bimbang
90400301,4,ALI IMRAN(AYAT 93-200),Cerita,Bagaimanakah Allah SWT menolong orang-orang mukmin dalam peperangan Badar?,Dengan menurunkan malaikat,Dengan menurunkan hujan lebat,Dengan menghantar bala tentera,Dengan menghantar angin ribut
100400301,4,ALI IMRAN(AYAT 93-200),Cerita,Apakah peringatan yang diberikan oleh Allah SWT kepada orang-orang yang beriman melalui Surah Ali Imran?,Jangan memakan harta riba,Jangan memakan harta anak yatim,Jangan memakan harta orang lain,Jangan memakan harta haram
110400301,4,ALI IMRAN(AYAT 93-200),Fakta,Apakah yang dijanjikan oleh Allah SWT kepada orang-orang yang bertakwa?,Diberikan keberuntungan di dunia dan akhirat,Dimasukkan ke dalam syurga sekejap sahaja,Diberikan kemenangan dalam peperangan,Diberikan rezeki yang melimpah
120400301,4,ALI IMRAN(AYAT 93-200),Fakta,Apakah yang perlu dilakukan untuk mendapatkan keampunan dosa dan dimasukkan ke dalam syurga?,Mematuhi Allah dan Rasul,Banyak bersedekah,Banyak beramal soleh,Banyak berpuasa
130400301,4,ALI IMRAN(AYAT 93-200),Fakta,Apakah sifat yang perlu ada pada diri orang-orang mukmin?,Saling berkasih sayang,Saling membenci,Saling bersaing,Saling mengkhianati
140400301,4,ALI IMRAN(AYAT 93-200),Fakta,Apakah sifat agama Islam?,Agama yang lurus,Agama yang sesat,Agama yang longgar,Agama yang keras
150400301,4,ALI IMRAN(AYAT 93-200),Fakta,Bagaimanakah gambaran keadaan di syurga?,Penuh dengan sungai-sungai,Penuh dengan bidadari,Penuh dengan pepohonan,Penuh dengan buah-buahan
160400301,4,ALI IMRAN(AYAT 93-200),Fakta,Mengapa Allah SWT memerintahkan untuk tetap bersabar dan bertakwa?,Agar dimuliakan di dunia dan akhirat,Agar diampuni dosa-dosa,Agar diberi pahala,Agar dilindungi dari kemurkaan
170400301,4,ALI IMRAN(AYAT 93-200),Cerita,Sikap apakah yang ditunjukkan oleh orang-orang mukmin ketika menghadapi kekalahan dalam Perang Uhud?,Tetap taat dan patuh kepada Allah dan Rasul,Melarikan diri dari peperangan,Mengingkari ajaran Islam,Menyalahkan Rasulullah SAW
180400301,4,ALI IMRAN(AYAT 93-200),Cerita,Apakah nasihat Allah SWT kepada orang-orang mukmin setelah kekalahan di Perang Uhud?,Tetap bertawakal kepada Allah,Mengingkari ikatan dengan Allah,Meninggalkan peperangan,Bersedih hati atas kekalahan
190400301,4,ALI IMRAN(AYAT 93-200),Cerita,Bagaimana sikap sebahagian pasukan ketika berperang di Uhud?,Meninggalkan posisi tanpa izin,Tetap bertahan di posisi, Menyerang musuh lebih dulu,Mengundurkan diri dari peperangan
200400301,4,ALI IMRAN(AYAT 93-200),Cerita,Apa penyebab kekalahan pasukan Muslim dalam Perang Uhud?,Kehendak Allah untuk menguji keimanan,Strategi perang yang kurang baik,Ketidaktaatan sebagian pasukan,Kurangnya persenjataan
210400301,4,ALI IMRAN(AYAT 93-200),Fakta,Apakah sifat utama yang harus dimiliki oleh seorang Rasul menurut ayat ini?,Siddiq (jujur) dan amanah,Tawaduk (rendah hati) dan pemaaf,Penyayang dan penyantun,Zuhud (tidak materialistik) dan sabar
220400301,4,ALI IMRAN(AYAT 93-200),Fakta,Mengapa seorang Nabi tidak mungkin berkhianat?,Kerana khianat bertentangan dengan sifat kenabian,Kerana khianat merupakan tanda kemunafikan,Kerana khianat akan membawa dosa besar,Kerana khianat merupakan perbuatan tercela
230400301,4,ALI IMRAN(AYAT 93-200),Cerita,Apakah balasan bagi orang yang mentaati Allah dan Rasul-Nya ketika Perang Uhud?,Mendapat kemenangan yang besar,Mendapat rahmat dan ampunan,Mendapat pahala dan kebahagiaan,Mendapat kekayaan dan kemegahan
240400301,4,ALI IMRAN(AYAT 93-200),Fakta,Mengapa Allah melarang untuk mengkhianati amanah?,Agar terhindar dari dosa besar,Agar dijauhkan dari kemurkaan Allah,Agar mendapat ganjaran,Agar mendapat pahala besar
250400301,4,ALI IMRAN(AYAT 93-200),Fakta,Bagaimana gambaran orang-orang mukmin sejati?,Mereka yang beriman bersabar dan berbuat kebaikan,Mereka yang taat beribadah saja,Mereka yang banyak bersedekah,Mereka yang suka menyendiri dan berzikir
260400301,4,ALI IMRAN(AYAT 93-200),Fakta,Apakah janji Allah bagi orang-orang yang bersabar dan bertakwa?,Akan mendapat keberuntungan,Akan masuk syurga,Akan diberi kemudahan,Akan mendapat rezeki berlimpah
270400301,4,ALI IMRAN(AYAT 93-200),Cerita,Apakah sifat orang-orang yang beriman ketika diuji dengan Perang Uhud?,Tetap teguh dan sabar, Lari meninggalkan peperangan,Mengingkari iman mereka,Berputus asa dan mengeluh
280400301,4,ALI IMRAN(AYAT 93-200),Cerita,Apakah yang menyebabkan orang-orang mukmin semakin bertambah iman mereka?,Diperingatkan oleh orang-orang munafik,Disebabkan peristiwa kekalahan,Mendengar ancaman dari musuh, Melihat musuh yang kuat
290400301,4,ALI IMRAN(AYAT 93-200),Fakta,Bagaimana balasan Allah SWT kepada orang-orang yang tetap teguh imannya?,Diberikan pahala yang besar,Dimasukkan ke dalam syurga,Diberikan kekayaan berlimpah,Dijadikan pemimpin yang disegani
300400301,4,ALI IMRAN(AYAT 93-200),Cerita,Siapakah yang digambarkan dalam ayat ini sebagai syaitan yang mengganggu keimanan orang mukmin?,Orang-orang munafik,Kaum musyrikin,Syaitan yang terkutuk,Tentara musuh
010400401,4,AN-NISA'(AYAT 1-23),Fakta,Apakah perintah utama yang ditekankan pada awal Surah An-Nisa'?,Bertakwa kepada Allah,Menjaga hubungan keakraban,Menikahi wanita yang halal,Memberikan mahar dalam pernikahan
020400401,4,AN-NISA'(AYAT 1-23),Fakta,Apakah yang dilarang berkaitan dengan anak yatim?,Mengambil harta mereka,Menganiaya mereka,Menelantarkan mereka,Mengawinkan mereka
030400401,4,AN-NISA'(AYAT 1-23),Fakta,Apakah nasihat Allah SWT kepada suami dalam memperlakukan isteri?,Mempergauli dengan ma'ruf (baik),Mendidik mereka dengan baik,Memberi nafkah yang cukup,Memuliakan mereka dengan penuh kasih sayang
040400401,4,AN-NISA'(AYAT 1-23),Fakta,Bagaimana seharusnya memperlakukan orang yang tidak cekap dalam menguruskan hartanya?,Tidak memberikan harta kecuali setelah diuji kecekapannya,Menyerahkan harta kepadanya,Mengambil hartanya untuk diri sendiri,Tidak memberikan hartanya sama sekali
050400401,4,AN-NISA'(AYAT 1-23),Fakta,Apakah nasihat terkait pengurusan harta anak yatim?,Mendidik dan mengawasi mereka dengan baik, Bersikap keras terhadap mereka,Menguji mereka terlebih dahulu, Menyerahkan harta sepenuhnya kepada mereka
060400401,4,AN-NISA'(AYAT 1-23),Fakta,Bagaimana seharusnya bersikap dalam memutuskan sesuatu perkara?,Berlaku adil meskipun kepada kerabat,Memberikan keputusan seadanya,Berpihak kepada orang kaya,Berpihak kepada kerabat
070400401,4,AN-NISA'(AYAT 1-23),Hukum,Apakah yang dikhawatirkan jika seseorang tidak berlaku adil terhadap anak yatim?,Kita akan diseksa di akhirat kelak, Mereka akan mengambil harta kita,Mereka akan membenci kita,Kerabat kita akan marah
080400401,4,AN-NISA'(AYAT 1-23),Hukum,Bagaimana hukum waris laki-laki dibandingkan dengan perempuan?,Laki-laki mendapat dua kali lipat bagian perempuan, Laki-laki mendapat sama rata dengan perempuan,Laki-laki mendapat tiga kali lipat bagian perempuan,Laki-laki mendapat seluruh warisan
090400401,4,AN-NISA'(AYAT 1-23),Hukum,Apakah akibat bagi orang yang menderhakai Allah SWT dan Rasul-Nya?,Dimasukkan ke dalam neraka,Diusir dari negeri,Hartanya disita,Diazab di dunia
100400401,4,AN-NISA'(AYAT 1-23),Fakta,Apakah hikmah di balik pembagian waris dalam Islam?,Agar terjadi keadilan,Agar tidak ada konflik keluarga,Agar yang kuat mendapat lebih banyak,Agar harta tidak jatuh ke tangan musuh
110400401,4,AN-NISA'(AYAT 1-23),Hukum,Apakah hukuman bagi wanita pezina?,Dikurung di rumah,Dirajam sampai mati,Dipenjara,Dirotan seratus kali
120400401,4,AN-NISA'(AYAT 1-23),Hukum,Bagaimana hukuman bagi laki-laki dan wanita yang berzina jika mereka telah menikah?,Dirajam sampai mati,Disebat 100 kali sebatan,Diasingkan selama setahun,Ditampar di depan umum
130400401,4,AN-NISA'(AYAT 1-23),Fakta,Apakah nasihat Allah SWT kepada orang yang berzina?,Segera bertaubat dan memperbaiki diri,Menyembunyikan dosanya, Berpindah ke tempat lain,Menunggu hukuman
140400401,4,AN-NISA'(AYAT 1-23),Fakta,Mengapa Allah SWT menerima taubat dari dosa besar?,Kerana Allah Maha Pengampun,Kerana manusia sering berbuat dosa,Kerana Allah mengharapkan manusia bertaubat,Kerana dosa besar tidak terlalu berat bagi Allah
150400401,4,AN-NISA'(AYAT 1-23),Fakta,Bagaimana seharusnya memperlakukan isteri?,Mempergauli dengan cara yang makruf (baik),Memperlakukan dengan buruk,Memaksa melakukan hal yang dibenci,Mengambil kembali mas kahwin yang telah diberikan
160400401,4,AN-NISA'(AYAT 1-23),Hukum,Apa yang dilarang berkaitan dengan mantan isteri ayah (ibu tiri)?,Menikahi mereka,Memandang mereka,Memberi mereka maskawin,Bergaul dengan mereka
170400401,4,AN-NISA'(AYAT 1-23),Fakta,Mengapa dilarang menikahi perempuan-perempuan tertentu dalam Islam?,Untuk menjaga kehormatan dan keutuhan keluarga,Kerana itu tradisi Arab,Semata-mata perintah Allah,Untuk menjaga gen tidak bercampur
010500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah yang diperintahkan kepada orang-orang beriman dalam Surah An-Nisa' berkaitan dengan wanita-wanita yang bukan muhrim?,Boleh menikahi mereka dengan membayar maskawin,Tidak boleh menikahi mereka tanpa membayar maskawin,Boleh menikahi mereka tanpa batasan,Tidak boleh menikahi mereka dalam keadaan apapun
020500401,5,AN-NISA'(AYAT 23-147),Hukum,Apakah yang dilarang oleh Allah SWT?,Memakan harta orang lain dengan cara yang batil,Makan harta anak yatim,Melakukan riba,Berjudi
030500401,5,AN-NISA'(AYAT 23-147),Hukum,Perbuatan apakah yang paling diharamkan?,Membunuh diri sendiri,Mencuri,Berzina,Membunuh anak
040500401,5,AN-NISA'(AYAT 23-147),Fakta,Bagaimana cara bermuamalah yang diperbolehkan?,Dengan jalan perniagaan atas dasar suka sama suka,Dengan cara riba,Dengan cara yang batil,Dengan cara merampok
050500401,5,AN-NISA'(AYAT 23-147),Fakta,Siapakah yang berhak mendapat warisan?,Para wali dan kerabat terdekat,Hanya kerabat dekat saja,Orang kaya saja,Orang yang paling tua
060500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah yang diperintahkan dalam surah An-Nisa'?,Memberi nafkah kepada istri,Memberi warisan kepada orang miskin,Memberi harta kepada anak yatim,Membagikan semua harta kepada ahli waris
070500401,5,AN-NISA'(AYAT 23-147),Fakta,Bagaimana pembahagian warisan untuk anak laki-laki dan perempuan?,Anak laki-laki mendapat dua bagian anak perempuan mendapat satu bagian,Anak perempuan mendapat dua bagian anak laki-laki mendapat satu bagian,Anak laki-laki dan perempuan mendapat bagian sama rata,Anak laki-laki tidak mendapat warisan
080500401,5,AN-NISA'(AYAT 23-147),Fakta, Apa yang diperintahkan jika seseorang tidak mendapatkan air untuk bersuci?,Bertayamum dengan debu yang suci,Mandi dengan air hujan,Tidak perlu bersuci,Membasuh muka dan tangan saja
090500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah perintah berkaitan menghadapi orang-orang ahli kitab?, Memerangi mereka,Mengusir mereka dari negeri,Membenarkan ajaran mereka,Berlaku lemah lembut
100500401,5,AN-NISA'(AYAT 23-147),Fakta,Kepada siapakah sifat kekufuran itu dikembalikan?,Kepada orang-orang kafir,Kepada orang-orang munafik,Kepada orang-orang musyrik,Kepada orang-orang ahli kitab
110500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah janji Allah bagi orang-orang yang beriman dan beramal soleh?,Dimasukkan ke dalam syurga yang mengalir di dalamnya sungai-sungai,Diberi pahala sedikit sahaja,Tidak diampuni dosa-dosanya,Diberi kemuliaan di dunia sahaja
120500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah yang diperintahkan jika menjadi seorang pemimpin/penguasa?,Menyampaikan amanat kepada ahlinya,Memerintah dengan sewenang-wenang,Menyembunyikan kebenaran,Mengambil harta rakyat
130500401,5,AN-NISA'(AYAT 23-147),Fakta, Jika terjadi perselisihan apa yang harus dilakukan?,Menyerahkan sepenuhnya kepada Allah dan Rasul,Mengikuti pendapat pemimpin,Menyelesaikan dengan kekerasan,Menyerahkan kepada hakim/pengadilan
140500401,5,AN-NISA'(AYAT 23-147),Fakta, Apakah janji Allah bagi orang-orang yang taat kepada-Nya?,Akan dimasukkan ke dalam syurga bersama para nabi dan syuhada,Akan dimasukkan ke dalam neraka,Akan diberi kehinaan di dunia,Tidak akan mendapat apa-apa
150500401,5,AN-NISA'(AYAT 23-147),Fakta,Mengapakah orang-orang beriman harus menjadikan Rasulullah SAW sebagai hakim/pemutus perkara?,Kerana mereka mengakui Rasulullah SAW benar-benar seorang Rasul,Kerana perintah Allah SWT,Kerana Rasulullah SAW seorang yang alim,Kerana Rasulullah SAW adalah manusia biasa
160500401,5,AN-NISA'(AYAT 23-147),Cerita,Apakah yang diperintahkan Allah kepada orang-orang beriman ketika hendak berperang?,Bersiap-siap dengan segala kekuatan yang ada,Menyerang musuh secara tiba-tiba,Bersikap lemah dan penakut,Mengajak musuh untuk berdamai
170500401,5,AN-NISA'(AYAT 23-147),Fakta,Apa nasihat untuk menghadapi orang-orang yang cenderung kepada orang-orang kafir?,Memberi peringatan kepada mereka,Mengusir mereka dari masyarakat,Menghukum mereka,Bersikap keras terhadap mereka
180500401,5,AN-NISA'(AYAT 23-147),Cerita,Apakah sikap orang-orang munafik ketika diperintahkan untuk berperang?,Enggan dan takut untuk berperang,Bersemangat untuk berperang,Membantu dengan harta,Berpura-pura sakit
190500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah yang disebutkan tentang sikap orang-orang munafik?,Mereka selalu mengingkari nikmat Allah,Mereka sangat rajin beribadah,Mereka selalu taat kepada pemimpin,Mereka selalu menepati janji
200500401,5,AN-NISA'(AYAT 23-147),Cerita,Apakah yang diperintahkan ketika diajak kepada perdamaian?,Menerimanya dan berdamai,Mengabaikannya saja,Membalas dengan kekerasan,Menolak dan melanjutkan peperangan
210500401,5,AN-NISA'(AYAT 23-147),Cerita,Siapakah yang dijadikan perantara oleh Allah SWT?,Orang-orang beriman,Malaikat,Rasulullah SAW,Hakim
220500401,5,AN-NISA'(AYAT 23-147),Hukum,Apakah yang disebutkan tentang cara menjawab salam?,Dianjurkan menjawab dengan salam lebih baik,Tidak perlu menjawab salam,Boleh menjawab atau tidak,Wajib menjawab dengan salam yang sama
230500401,5,AN-NISA'(AYAT 23-147),Cerita,Apakah tindakan yang diperintahkan Allah terhadap orang yang ingin berhijrah dari kaum musyrikin?,Menerimanya dengan baik,Membunuhnya,Mengusirnya dari negeri,Menolak keislamannya
240500401,5,AN-NISA'(AYAT 23-147),Hukum,Hukuman apakah bagi orang yang membunuh seorang mukmin dengan tidak sengaja?,Membayar diyat dan memerdekakan hamba,Dihukum bunuh,Dipenjarakan seumur hidup,Tidak ada hukuman
250500401,5,AN-NISA'(AYAT 23-147),Cerita,Apakah kewajiban bagi orang-orang yang dizalimi di muka bumi ini?,Berhijrah ke negeri yang aman,Tetap bersabar dan tidak melawan,Memerangi orang-orang yang menzalimi,Mengasingkan diri dari masyarakat
260500401,5,AN-NISA'(AYAT 23-147),Cerita,Siapakah yang digolongkan sebagai orang-orang yang merugikan?,Orang yang bertahan di negeri kaum musyrikin,Orang yang berhijrah di jalan Allah,Orang yang meninggalkan kampung halaman,Orang yang memerangi kaum musyrikin
270500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah yang diperintahkan Allah tentang menjadi seorang hakim?,Memutuskan dengan adil dan jujur, Memutuskan dengan berat sebelah,Memutuskan sesuai keinginan hati,Memutuskan berdasarkan suap/sogok
280500401,5,AN-NISA'(AYAT 23-147),Hukum,Apakah dosa yang tidak akan diampuni oleh Allah SWT?,Dosa syirik,Dosa berzina,Dosa berzina,Dosa mencuri
290500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah yang dijanjikan Syaitan terhadap manusia agar menjadi kawan setianya?,Menyesatkan dan mengharapkan yang kosong,Memberikan kekayaan dan kemuliaan,Memberikan kekayaan dan kemuliaan,Membantu manusia menuju kebenaran
300500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah nasihat Allah SWT berkaitan dengan masalah anak-anak yatim?,Memelihara anak-anak yatim dengan baik,Mengabaikan hak-hak anak yatim,Mengambil harta anak-anak yatim,Menikahi anak-anak yatim tanpa mahar
310500401,5,AN-NISA'(AYAT 23-147),Fakta,Apakah yang diperintahkan Allah SWT tentang menegakkan keadilan?,Berlaku adil kepada siapapun,Berlaku adil hanya kepada kerabat,Berlaku adil hanya kepada orang kaya,Tidak perlu berlaku adil
320500401,5,AN-NISA'(AYAT 23-147),Fakta, Bagaimanakah sikap yang benar terhadap orang-orang munafik?,Membenci dan tidak mempercayai mereka,Mencintai dan memuji mereka,Mengabaikan saja keberadaan mereka,Menjadikan mereka sebagai pemimpin
010600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang Allah SWT tidak sukai untuk diucapkan secara terang-terangan?,Perkataan makian dan cela,Pujian kepada-Nya,Doa yang baik,Ucapan terima kasih
020600401,6,AN-NISA'(AYAT 148-176),Fakta,Bagaimanakah sikap orang-orang yang ingin mempersekutukan Allah SWT?,Mereka berdosa besar,Mereka sangat taat kepada Allah,Mereka beriman dengan sepenuh hati,Mereka selalu bertaubat
030600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang diperintahkan Allah kepada orang-orang yang beriman?,Segera bertaubat ,Terus dalam kekafiran, Membenci para rasul,Mempersekutukan Allah
040600401,6,AN-NISA'(AYAT 148-176),Cerita, Apakah yang diminta oleh Bani Israil kepada Nabi Musa AS?,Agar diperlihatkan kitab suci dari langit,Agar diperlihatkan Allah dengan terang-terangan,Agar diperlihatkan mukjizat,Agar dibebaskan dari kewajiban berzakat
050600401,6,AN-NISA'(AYAT 148-176),Cerita,Apakah yang sebenarnya dilakukan kaum Yahudi terhadap Nabi Isa AS?,Hanya menduga membunuh dan menyalibnya,Benar-benar membunuhnya,Menyalibnya,Memusuhinya tetapi tidak membunuhnya
060600401,6,AN-NISA'(AYAT 148-176),Hukum,Apakah yang akan dilakukan Allah SWT terhadap orang yang berbuat maksiat dan ingkar?,Mengazab mereka dengan azab yang pedih,Mengampuni dan memaafkan mereka,Membinasakan mereka semua,Mengusir mereka dari negeri yang didiami
070600401,6,AN-NISA'(AYAT 148-176),Cerita,Siapakah golongan Ahli Kitab yang disebut beriman kepada Allah dan Hari Akhirat?,Orang-orang yang beriman di antara mereka,Kaum Nasrani,Kaum Yahudi,Kaum Majusi
080600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang dinyatakan Allah mengenai para nabi?,Allah tidak membeza-bezakan para nabi-Nya,Allah membeda-bedakan para nabi-Nya,Hanya nabi terakhir yang diutus Allah,Para nabi diutus hanya untuk kaum tertentu
090600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang diperintahkan Allah kepada manusia berkaitan dengan aqidah/keimanan?,Jangan melampaui batas yang benar dalam agama,Berlebih-lebihan dalam beragama,Meninggalkan ajaran para nabi,Mengikuti syahwat/hawa nafsu
100600401,6,AN-NISA'(AYAT 148-176),Fakta, Apakah janji Allah bagi orang-orang yang beriman dan mengerjakan amal soleh?,Memasukkan mereka ke dalam syurga,Kehinaan di dunia dan akhirat,Dimasukkan ke dalam neraka,Disiksa dengan azab yang pedih
110600401,6,AN-NISA'(AYAT 148-176),Fakta, Apakah yang diperintahkan Allah kepada Rasul agar disampaikan kepada manusia?,Agar menyembah Allah dan menyampaikan risalah-Nya,Agar membuat agama baru,Agar menyembah berhala,Agar menyembah dirinya (Rasul)
120600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah peringatan Allah SWT berkaitan dengan aqidah tauhid?,Jangan mempersekutukan Allah dengan sesuatu apapun,Menyembah berhala diperbolehkan,Boleh menyembah selain Allah,Allah mempunyai anak dan istri
130600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah status Nabi Isa AS yang ditekankan?,Seorang rasul utusan Allah,Tuhan selain Allah,Anak Allah, Malaikat tertinggi Allah
140600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah ancaman Allah bagi orang-orang yang kafir?,Akan dikumpulkan menuju neraka Jahanam, Akan dimasukkan ke dalam syurga,Akan diberikan harta yang melimpah,Akan diberi kemuliaan di dunia
150600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah janji Allah bagi orang-orang yang beriman kepadaNya?,Akan dimasukkan ke dalam syurga yang diberkati,Akan disiksa di akhirat,Akan diberikan kehinaan di dunia,Tidak akan diberi apa-apa
160600401,6,AN-NISA'(AYAT 148-176),Hukum,Apakah hukum waris jika seseorang meninggal tidak meninggalkan ayah dan anak tetapi hanya meninggalkan saudara laki-laki dan perempuan?,Saudara laki-laki mendapat dua kali bagian saudara perempuan,Seluruh harta untuk saudara laki-laki,Saudara perempuan tidak mendapat bahagian,Saudara laki-laki dan perempuan mendapat bahagian sama rata
170600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang diperintahkan kepada orang-orang beriman terkait binatang ternak?,Menunaikan perjanjian terkait binatang ternak,Mendirikan rumah untuk binatang ternak,Memberi makan binatang ternak dengan baik,Tidak membunuh binatang ternak sewenang-wenang
180600401,6,AN-NISA'(AYAT 148-176),Hukum,Apakah hukum memakan binatang yang disembelih tanpa menyebut nama Allah SWT?,Haram,Halal,Makruh,Mubah
190600401,6,AN-NISA'(AYAT 148-176),Ayat Surah,Apakah yang dimaksud dengan sembelihan pada nushub?,Binatang sembelihan untuk patung berhala,Binatang sembelihan untuk perayaan khusus,Binatang sembelihan di puncak gunung,Binatang sembelihan dengan cara dilempar batu
200600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang diperintahkan Allah kepada orang-orang beriman ketika hendak melakukan solat? , Berwuduk,Mandi junub,Bertayammum,Mengusap kepala
210600401,6,AN-NISA'(AYAT 148-176),Fakta,Anggota badan manakah yang TIDAK diperintahkan untuk dibasuh saat berwuduk?,Perut,Kaki,Muka,Tangan
220600401,6,AN-NISA'(AYAT 148-176),Cerita,Apakah janji yang dilanggar oleh sebagian Bani Israil?,Beriman kepada rasul-rasul Allah,Tidak menyembah berhala,Mendirikan solat ,Mengeluarkan zakat
230600401,6,AN-NISA'(AYAT 148-176),Cerita,Siapakah di antara Bani Israil yang tetap beriman dan tidak mengingkari perjanjian?,Kaum Muslimin,Kaum Nasrani,Kaum Yahudi, Tidak disebutkan
240600401,6,AN-NISA'(AYAT 148-176),Hukum,Apakah hukuman yang diterima oleh orang-orang Yahudi yang ingkar perjanjian?,Dilaknat dan dijauhkan dari rahmat Allah,Dihukum mati,Diusir dari negeri mereka,Dipenjarakan seumur hidup
250600401,6,AN-NISA'(AYAT 148-176),Cerita,Siapakah yang membunuh saudaranya dalam kisah yang diceritakan?,Qabil,Habil,Nabi Adam AS,Tidak disebutkan namanya
260600401,6,AN-NISA'(AYAT 148-176),Cerita,Apakah yang ditolak oleh putera yang membunuh saudaranya?,Menerima kebenaran dari Allah,Menikahi saudara perempuannya,Membunuh seekor burung gagak,Menyembelih korban persembahan
270600401,6,AN-NISA'(AYAT 148-176),Cerita,Mengapa pembunuh merasa menyesal setelah membunuh saudaranya?,Kerana takut dosa besar yang diperbuatnya,Kerana tidak tahu cara menguburkan mayat,Kerana tidak bisa menikah lagi,Kerana merasa kesepian tanpa saudara
280600401,6,AN-NISA'(AYAT 148-176),Hukum,Apakah hukuman untuk pencuri laki-laki dan pencuri perempuan? ,Potong tangan,Dipenjara,Denda,Hukuman mati
290600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah pengecualian hukuman bagi orang yang bertaubat setelah melakukan kejahatan?,Pengampunan dosa dan taubatnya diterima Allah,Hukuman diringankan,Pengampunan dosa tapi tetap hukuman dunia,Tidak ada pengampunan
300600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah sebutan untuk orang-orang Yahudi yang mengikuti hawa nafsu?,Munafik,Kafir,Fasik,Musyrik
310600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang dikatakan sebagai bukti kesesatan orang-orang Yahudi?,Mencari keputusan kepada hakim Jahiliyah,Mencari keputusan kepada berhala,Mencari keputusan kepada dukun,Mencari keputusan kepada orang-orang musyrik
320600401,6,AN-NISA'(AYAT 148-176),Fakta,Penyakit apakah yang ada di dalam hati orang-orang yang mengambil Yahudi dan Nasrani sebagai pemimpin?,Ragu,Takut,Dengki,Kefakiran
330600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang dikatakan Allah SWT tentang sebahagian orang Yahudi dan Nasrani?,Banyak di antara mereka yang fasik dan musyrik,Mereka adalah sebaik-baik umat,Mereka mengikuti ajaran rasul-rasul,Mereka semua beriman kepada Allah
340600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah yang dikatakan tentang orang-orang munafik?,Mereka mendustakan ayat-ayat Allah,Mereka beriman kepada Allah dan Rasul-Nya,Mereka selalu menjaga solat,Mereka sangat mencintai Allah dan Rasul-Nya
350600401,6,AN-NISA'(AYAT 148-176),Fakta,Siapakah yang seharusnya menjadi hakim/pembuat hukum bagi kaum mukminin?, Rasulullah SAW,Para ulama,Pemerintah,Pemimpin suku
360600401,6,AN-NISA'(AYAT 148-176),Fakta,Apakah tugas Rasulullah SAW?,Menyampaikan risalah dari Allah,Memimpin umat Islam, Memerangi orang-orang kafir,Menghukum orang-orang munafik
370600401,6,AN-NISA'(AYAT 148-176),Cerita,Siapakah di antara orang-orang Nasrani yang paling dekat dengan orang-orang mukmin?,Orang-orang Nasrani Najran,Orang-orang Nasrani Quraisy,Orang-orang Nasrani Habasyah,Orang-orang Nasrani Romawi
380600401,6,AN-NISA'(AYAT 148-176),Cerita,Apakah sebab mengapa sebagian Nasrani mendapat pujian Kerana kedekatan mereka dengan orang-orang mukmin?,Kerana kerendahan hati dan ketidaksombongan mereka,Kerana kesalehan mereka,Kerana kekayaan mereka,Kerana kekuatan militer mereka
010700501,7,AL-MA'IDAH(AYAT 83-120),Hukum,Apakah balasan bagi orang-orang yang tidak beriman setelah mendengar ayat-ayat Allah?,Dilaknat dan mendapat azab yang pedih,Diusir dari kampung halaman,Dibunuh dengan pedang,Dipenjara seumur hidup
020700501,7,AL-MA'IDAH(AYAT 83-120),Ayat Surah,Apakah yang dimaksud dengan tipu daya?,Pendustaan terhadap ayat-ayat Allah,Perbuatan sihir,Perbuatan syirik,Percobaan menghalangi keimanan orang lain
030700501,7,AL-MA'IDAH(AYAT 83-120),Ayat Surah,Apakah yang dimaksudkan dengan tidak melampaui batas berkaitan dengan perkara yang dihalalkan oleh Allah?,Tidak berlebih-lebihan,Tidak kikir,Tidak boros,Tidak mengurangi hak orang lain
040700501,7,AL-MA'IDAH(AYAT 83-120),Hukum,Apakah hukuman bagi yang melanggar sumpah dengan sengaja?, Mendapat dosa besar,Membayar denda berat,Dikenakan hukuman had,Tidak ada hukuman khusus
050700501,7,AL-MA'IDAH(AYAT 83-120),Hukum,Apakah hukum membunuh binatang buruan ketika sedang ihram?, Haram,Dibolehkan,Makruh,Sunnah
